"","yr","model","var","spp","scale","offset","coeff"
"1045",2005,"3","rec4",NA,NA,"0",NA
"1046",2006,"3","rec4",NA,NA,"0",NA
"1047",2007,"3","rec4",NA,NA,"0",NA
"1048",2008,"3","rec4",NA,NA,"0",NA
"1049",2009,"3","rec4",NA,NA,"0",0.409143969391665
"1050",2010,"3","rec4",NA,NA,"0",NA
"1051",1957,"3","rec4",NA,NA,"0",NA
"1052",1958,"3","rec4",NA,NA,"0",NA
"1053",1959,"3","rec4",NA,NA,"0",NA
"1054",1960,"3","rec4",NA,NA,"0",NA
"1055",1961,"3","rec4",NA,NA,"0",NA
"1056",1962,"3","rec4",NA,NA,"0",NA
"1057",1963,"3","rec4",NA,NA,"0",NA
"1058",1964,"3","rec4",NA,NA,"0",NA
"1059",1965,"3","rec4",NA,NA,"0",NA
"1060",1966,"3","rec4",NA,NA,"0",NA
"1061",1967,"3","rec4",NA,NA,"0",NA
"1062",1968,"3","rec4",NA,NA,"0",NA
"1063",1969,"3","rec4",NA,NA,"0",NA
"1064",1970,"3","rec4",NA,NA,"0",NA
"1065",1971,"3","rec4",NA,NA,"0",NA
"1066",1972,"3","rec4",NA,NA,"0",NA
"1067",1973,"3","rec4",NA,NA,"0",NA
"1068",1974,"3","rec4",NA,NA,"0",NA
"1069",1975,"3","rec4",NA,NA,"0",NA
"1070",1976,"3","rec4",NA,NA,"0",NA
"1071",1977,"3","rec4",NA,NA,"0",NA
"1072",1978,"3","rec4",NA,NA,"0",NA
"1073",1979,"3","rec4",NA,NA,"0",0.403642066205022
"1074",1980,"3","rec4",NA,NA,"0",NA
"1075",1981,"3","rec4",NA,NA,"0",0.40330432239202
"1076",1982,"3","rec4",NA,NA,"0",NA
"1077",1983,"3","rec4",NA,NA,"0",0.426920844174652
"1078",1984,"3","rec4",NA,NA,"0",0.406873721135371
"1079",1985,"3","rec4",NA,NA,"0",0.412544045853708
"1080",1986,"3","rec4",NA,NA,"0",0.409492529334245
"1081",1987,"3","rec4",NA,NA,"0",0.412900079588536
"1082",1988,"3","rec4",NA,NA,"0",0.410264124260094
"1083",1989,"3","rec4",NA,NA,"0",0.399507007715176
"1084",1990,"3","rec4",NA,NA,"0",0.399321091423888
"1085",1991,"3","rec4",NA,NA,"0",0.399320601138996
"1086",1992,"3","rec4",NA,NA,"0",0.410675569648846
"1087",1993,"3","rec4",NA,NA,"0",0.412474446187555
"1088",1994,"3","rec4",NA,NA,"0",0.382900975653722
"1089",1995,"3","rec4",NA,NA,"0",0.395791228896077
"1090",1996,"3","rec4",NA,NA,"0",0.412187968461296
"1091",1997,"3","rec4",NA,NA,"0",0.4752446072728
"1092",1998,"3","rec4",NA,NA,"0",0.473138585276749
"1093",1999,"3","rec4",NA,NA,"0",0.390678078926986
"1094",2000,"3","rec4",NA,NA,"0",NA
"1095",2001,"3","rec4",NA,NA,"0",NA
"1096",2002,"3","rec4",NA,NA,"0",0.328222639682004
"1097",2003,"3","rec4",NA,NA,"0",NA
"1098",2004,"3","rec4",NA,NA,"0",0.375960928791226
"1099",2005,"3","rec4",NA,NA,"0",NA
"1100",2006,"3","rec4",NA,NA,"0",NA
"1101",2007,"3","rec4",NA,NA,"0",NA
"1102",2008,"3","rec4",NA,NA,"0",NA
"1103",2009,"3","rec4",NA,NA,"0",0.409143969391665
"1104",2010,"3","rec4",NA,NA,"0",NA
"1105",1957,"3","rec4",NA,NA,"0",NA
"1106",1958,"3","rec4",NA,NA,"0",NA
"1107",1959,"3","rec4",NA,NA,"0",NA
"1108",1960,"3","rec4",NA,NA,"0",NA
"1109",1961,"3","rec4",NA,NA,"0",NA
"1110",1962,"3","rec4",NA,NA,"0",NA
"1111",1963,"3","rec4",NA,NA,"0",NA
"1112",1964,"3","rec4",NA,NA,"0",NA
"1113",1965,"3","rec4",NA,NA,"0",NA
"1114",1966,"3","rec4",NA,NA,"0",NA
"1115",1967,"3","rec4",NA,NA,"0",NA
"1116",1968,"3","rec4",NA,NA,"0",NA
"1117",1969,"3","rec4",NA,NA,"0",NA
"1118",1970,"3","rec4",NA,NA,"0",NA
"1119",1971,"3","rec4",NA,NA,"0",NA
"1120",1972,"3","rec4",NA,NA,"0",NA
"1121",1973,"3","rec4",NA,NA,"0",NA
"1122",1974,"3","rec4",NA,NA,"0",NA
"1123",1975,"3","rec4",NA,NA,"0",NA
"1124",1976,"3","rec4",NA,NA,"0",NA
"1125",1977,"3","rec4",NA,NA,"0",NA
"1126",1978,"3","rec4",NA,NA,"0",NA
"1127",1979,"3","rec4",NA,NA,"0",0.403642066205022
"1128",1980,"3","rec4",NA,NA,"0",NA
"1129",1981,"3","rec4",NA,NA,"0",0.40330432239202
"1130",1982,"3","rec4",NA,NA,"0",NA
"1131",1983,"3","rec4",NA,NA,"0",0.426920844174652
"1132",1984,"3","rec4",NA,NA,"0",0.406873721135371
"1133",1985,"3","rec4",NA,NA,"0",0.412544045853708
"1134",1986,"3","rec4",NA,NA,"0",0.409492529334245
"1135",1987,"3","rec4",NA,NA,"0",0.412900079588536
"1136",1988,"3","rec4",NA,NA,"0",0.410264124260094
"1137",1989,"3","rec4",NA,NA,"0",0.399507007715176
"1138",1990,"3","rec4",NA,NA,"0",0.399321091423889
"1139",1991,"3","rec4",NA,NA,"0",0.399320601138996
"1140",1992,"3","rec4",NA,NA,"0",0.410675569648846
"1141",1993,"3","rec4",NA,NA,"0",0.412474446187555
"1142",1994,"3","rec4",NA,NA,"0",0.382900975653722
"1143",1995,"3","rec4",NA,NA,"0",0.395791228896077
"1144",1996,"3","rec4",NA,NA,"0",0.412187968461297
"1145",1997,"3","rec4",NA,NA,"0",0.4752446072728
"1146",1998,"3","rec4",NA,NA,"0",0.473138585276749
"1147",1999,"3","rec4",NA,NA,"0",0.390678078926986
"1148",2000,"3","rec4",NA,NA,"0",NA
"1149",2001,"3","rec4",NA,NA,"0",NA
"1150",2002,"3","rec4",NA,NA,"0",0.328222639682004
"1151",2003,"3","rec4",NA,NA,"0",NA
"1152",2004,"3","rec4",NA,NA,"0",0.375960928791226
"1153",2005,"3","rec4",NA,NA,"0",NA
"1154",2006,"3","rec4",NA,NA,"0",NA
"1155",2007,"3","rec4",NA,NA,"0",NA
"1156",2008,"3","rec4",NA,NA,"0",NA
"1157",2009,"3","rec4",NA,NA,"0",0.409143969391665
"1158",2010,"3","rec4",NA,NA,"0",NA
"1159",2011,"3","rec4",NA,NA,"0",0.397333871686789
"1160",2012,"3","rec4",NA,NA,"0",NA
"1161",2013,"3","rec4",NA,NA,"0",NA
"1162",2014,"3","rec4",NA,NA,"0",NA
"1163",1957,"3","eff",NA,NA,"0",NA
"1164",1958,"3","eff",NA,NA,"0",NA
"1165",1959,"3","eff",NA,NA,"0",NA
"1166",1960,"3","eff",NA,NA,"0",NA
"1167",1961,"3","eff",NA,NA,"0",NA
"1168",1962,"3","eff",NA,NA,"0",NA
"1169",1963,"3","eff",NA,NA,"0",NA
"1170",1964,"3","eff",NA,NA,"0",NA
"1171",1965,"3","eff",NA,NA,"0",NA
"1172",1966,"3","eff",NA,NA,"0",NA
"1173",1967,"3","eff",NA,NA,"0",NA
"1174",1968,"3","eff",NA,NA,"0",NA
"1175",1969,"3","eff",NA,NA,"0",NA
"1176",1970,"3","eff",NA,NA,"0",NA
"1177",1971,"3","eff",NA,NA,"0",NA
"1178",1972,"3","eff",NA,NA,"0",NA
"1179",1973,"3","eff",NA,NA,"0",NA
"1180",1974,"3","eff",NA,NA,"0",NA
"1181",1975,"3","eff",NA,NA,"0",NA
"1182",1976,"3","eff",NA,NA,"0",NA
"1183",1977,"3","eff",NA,NA,"0",NA
"1184",1978,"3","eff",NA,NA,"0",NA
"1185",1979,"3","eff",NA,NA,"0",0.0281087322419872
"1186",1980,"3","eff",NA,NA,"0",NA
"1187",1981,"3","eff",NA,NA,"0",0.0330340324981548
"1188",1982,"3","eff",NA,NA,"0",NA
"1189",1983,"3","eff",NA,NA,"0",0.0239553468813409
"1190",1984,"3","eff",NA,NA,"0",0.0396309148844279
"1191",1985,"3","eff",NA,NA,"0",0.0300270818950847
"1192",1986,"3","eff",NA,NA,"0",0.0275470985637856
"1193",1987,"3","eff",NA,NA,"0",0.024133662507764
"1194",1988,"3","eff",NA,NA,"0",0.0494794473165252
"1195",1989,"3","eff",NA,NA,"0",0.0124148005400864
"1196",1990,"3","eff",NA,NA,"0",0.0325776342431866
"1197",1991,"3","eff",NA,NA,"0",0.0300749169278008
"1198",1992,"3","eff",NA,NA,"0",0.0379694135921412
"1199",1993,"3","eff",NA,NA,"0",0.0668014010418748
"1200",1994,"3","eff",NA,NA,"0",-0.00532442809922676
"1201",1995,"3","eff",NA,NA,"0",-0.00533565824186777
"1202",1996,"3","eff",NA,NA,"0",0.229132904168233
"1203",1997,"3","eff",NA,NA,"0",0.0245403108119895
"1204",1998,"3","eff",NA,NA,"0",-0.0258868882467519
"1205",1999,"3","eff",NA,NA,"0",0.0534477568933401
"1206",2000,"3","eff",NA,NA,"0",NA
"1207",2001,"3","eff",NA,NA,"0",NA
"1208",2002,"3","eff",NA,NA,"0",0.262714515946818
"1209",2003,"3","eff",NA,NA,"0",NA
"1210",2004,"3","eff",NA,NA,"0",-0.0171010174183015
"1211",2005,"3","eff",NA,NA,"0",NA
"1212",2006,"3","eff",NA,NA,"0",NA
"1213",2007,"3","eff",NA,NA,"0",NA
"1214",2008,"3","eff",NA,NA,"0",NA
"1215",2009,"3","eff",NA,NA,"0",-0.238811545434864
"1216",2010,"3","eff",NA,NA,"0",NA
"1217",1957,"3","eff",NA,NA,"0",NA
"1218",1958,"3","eff",NA,NA,"0",NA
"1219",1959,"3","eff",NA,NA,"0",NA
"1220",1960,"3","eff",NA,NA,"0",NA
"1221",1961,"3","eff",NA,NA,"0",NA
"1222",1962,"3","eff",NA,NA,"0",NA
"1223",1963,"3","eff",NA,NA,"0",NA
"1224",1964,"3","eff",NA,NA,"0",NA
"1225",1965,"3","eff",NA,NA,"0",NA
"1226",1966,"3","eff",NA,NA,"0",NA
"1227",1967,"3","eff",NA,NA,"0",NA
"1228",1968,"3","eff",NA,NA,"0",NA
"1229",1969,"3","eff",NA,NA,"0",NA
"1230",1970,"3","eff",NA,NA,"0",NA
"1231",1971,"3","eff",NA,NA,"0",NA
"1232",1972,"3","eff",NA,NA,"0",NA
"1233",1973,"3","eff",NA,NA,"0",NA
"1234",1974,"3","eff",NA,NA,"0",NA
"1235",1975,"3","eff",NA,NA,"0",NA
"1236",1976,"3","eff",NA,NA,"0",NA
"1237",1977,"3","eff",NA,NA,"0",NA
"1238",1978,"3","eff",NA,NA,"0",NA
"1239",1979,"3","eff",NA,NA,"0",0.0281087322419872
"1240",1980,"3","eff",NA,NA,"0",NA
"1241",1981,"3","eff",NA,NA,"0",0.0330340324981547
"1242",1982,"3","eff",NA,NA,"0",NA
"1243",1983,"3","eff",NA,NA,"0",0.0239553468813408
"1244",1984,"3","eff",NA,NA,"0",0.0396309148844279
"1245",1985,"3","eff",NA,NA,"0",0.0300270818950848
"1246",1986,"3","eff",NA,NA,"0",0.0275470985637856
"1247",1987,"3","eff",NA,NA,"0",0.0241336625077641
"1248",1988,"3","eff",NA,NA,"0",0.0494794473165251
"1249",1989,"3","eff",NA,NA,"0",0.0124148005400863
"1250",1990,"3","eff",NA,NA,"0",0.0325776342431867
"1251",1991,"3","eff",NA,NA,"0",0.0300749169278011
"1252",1992,"3","eff",NA,NA,"0",0.0379694135921413
"1253",1993,"3","eff",NA,NA,"0",0.0668014010418748
"1254",1994,"3","eff",NA,NA,"0",-0.00532442809922689
"1255",1995,"3","eff",NA,NA,"0",-0.00533565824186769
"1256",1996,"3","eff",NA,NA,"0",0.229132904168233
"1257",1997,"3","eff",NA,NA,"0",0.0245403108119893
"1258",1998,"3","eff",NA,NA,"0",-0.0258868882467518
"1259",1999,"3","eff",NA,NA,"0",0.0534477568933398
"1260",2000,"3","eff",NA,NA,"0",NA
"1261",2001,"3","eff",NA,NA,"0",NA
"1262",2002,"3","eff",NA,NA,"0",0.262714515946818
"1263",2003,"3","eff",NA,NA,"0",NA
"1264",2004,"3","eff",NA,NA,"0",-0.0171010174183015
"1265",2005,"3","eff",NA,NA,"0",NA
"1266",2006,"3","eff",NA,NA,"0",NA
"1267",2007,"3","eff",NA,NA,"0",NA
"1268",2008,"3","eff",NA,NA,"0",NA
"1269",2009,"3","eff",NA,NA,"0",-0.238811545434864
"1270",2010,"3","eff",NA,NA,"0",NA
"1271",1957,"3","eff",NA,NA,"0",NA
"1272",1958,"3","eff",NA,NA,"0",NA
"1273",1959,"3","eff",NA,NA,"0",NA
"1274",1960,"3","eff",NA,NA,"0",NA
"1275",1961,"3","eff",NA,NA,"0",NA
"1276",1962,"3","eff",NA,NA,"0",NA
"1277",1963,"3","eff",NA,NA,"0",NA
"1278",1964,"3","eff",NA,NA,"0",NA
"1279",1965,"3","eff",NA,NA,"0",NA
"1280",1966,"3","eff",NA,NA,"0",NA
"1281",1967,"3","eff",NA,NA,"0",NA
"1282",1968,"3","eff",NA,NA,"0",NA
"1283",1969,"3","eff",NA,NA,"0",NA
"1284",1970,"3","eff",NA,NA,"0",NA
"1285",1971,"3","eff",NA,NA,"0",NA
"1286",1972,"3","eff",NA,NA,"0",NA
"1287",1973,"3","eff",NA,NA,"0",NA
"1288",1974,"3","eff",NA,NA,"0",NA
"1289",1975,"3","eff",NA,NA,"0",NA
"1290",1976,"3","eff",NA,NA,"0",NA
"1291",1977,"3","eff",NA,NA,"0",NA
"1292",1978,"3","eff",NA,NA,"0",NA
"1293",1979,"3","eff",NA,NA,"0",0.0281087322419873
"1294",1980,"3","eff",NA,NA,"0",NA
"1295",1981,"3","eff",NA,NA,"0",0.0330340324981546
"1296",1982,"3","eff",NA,NA,"0",NA
"1297",1983,"3","eff",NA,NA,"0",0.023955346881341
"1298",1984,"3","eff",NA,NA,"0",0.0396309148844279
"1299",1985,"3","eff",NA,NA,"0",0.0300270818950847
"1300",1986,"3","eff",NA,NA,"0",0.0275470985637856
"1301",1987,"3","eff",NA,NA,"0",0.0241336625077639
"1302",1988,"3","eff",NA,NA,"0",0.0494794473165252
"1303",1989,"3","eff",NA,NA,"0",0.0124148005400862
"1304",1990,"3","eff",NA,NA,"0",0.0325776342431867
"1305",1991,"3","eff",NA,NA,"0",0.0300749169278011
"1306",1992,"3","eff",NA,NA,"0",0.0379694135921413
"1307",1993,"3","eff",NA,NA,"0",0.0668014010418747
"1308",1994,"3","eff",NA,NA,"0",-0.00532442809922673
"1309",1995,"3","eff",NA,NA,"0",-0.00533565824186742
"1310",1996,"3","eff",NA,NA,"0",0.229132904168233
"1311",1997,"3","eff",NA,NA,"0",0.0245403108119895
"1312",1998,"3","eff",NA,NA,"0",-0.025886888246752
"1313",1999,"3","eff",NA,NA,"0",0.0534477568933398
"1314",2000,"3","eff",NA,NA,"0",NA
"1315",2001,"3","eff",NA,NA,"0",NA
"1316",2002,"3","eff",NA,NA,"0",0.262714515946818
"1317",2003,"3","eff",NA,NA,"0",NA
"1318",2004,"3","eff",NA,NA,"0",-0.0171010174183015
"1319",2005,"3","eff",NA,NA,"0",NA
"1320",2006,"3","eff",NA,NA,"0",NA
"1321",2007,"3","eff",NA,NA,"0",NA
"1322",2008,"3","eff",NA,NA,"0",NA
"1323",2009,"3","eff",NA,NA,"0",-0.238811545434864
"1324",2010,"3","eff",NA,NA,"0",NA
"1325",2011,"3","eff",NA,NA,"0",0.0503196469928504
"1326",2012,"3","eff",NA,NA,"0",NA
"1327",2013,"3","eff",NA,NA,"0",NA
"1328",2014,"3","eff",NA,NA,"0",NA
"1329",1957,"3","pinn","SSL","aerial","4",NA
"1330",1958,"3","pinn","SSL","aerial","4",NA
"1331",1959,"3","pinn","SSL","aerial","4",NA
"1332",1960,"3","pinn","SSL","aerial","4",NA
"1333",1961,"3","pinn","SSL","aerial","4",NA
"1334",1962,"3","pinn","SSL","aerial","4",NA
"1335",1963,"3","pinn","SSL","aerial","4",NA
"1336",1964,"3","pinn","SSL","aerial","4",NA
"1337",1965,"3","pinn","SSL","aerial","4",NA
"1338",1966,"3","pinn","SSL","aerial","4",NA
"1339",1967,"3","pinn","SSL","aerial","4",NA
"1340",1968,"3","pinn","SSL","aerial","4",NA
"1341",1969,"3","pinn","SSL","aerial","4",NA
"1342",1970,"3","pinn","SSL","aerial","4",NA
"1343",1971,"3","pinn","SSL","aerial","4",NA
"1344",1972,"3","pinn","SSL","aerial","4",NA
"1345",1973,"3","pinn","SSL","aerial","4",NA
"1346",1974,"3","pinn","SSL","aerial","4",NA
"1347",1975,"3","pinn","SSL","aerial","4",NA
"1348",1976,"3","pinn","SSL","aerial","4",NA
"1349",1977,"3","pinn","SSL","aerial","4",NA
"1350",1978,"3","pinn","SSL","aerial","4",NA
"1351",1979,"3","pinn","SSL","aerial","4",0.271655108935247
"1352",1980,"3","pinn","SSL","aerial","4",NA
"1353",1981,"3","pinn","SSL","aerial","4",0.279209382098291
"1354",1982,"3","pinn","SSL","aerial","4",NA
"1355",1983,"3","pinn","SSL","aerial","4",0.255667589904706
"1356",1984,"3","pinn","SSL","aerial","4",0.280859665990008
"1357",1985,"3","pinn","SSL","aerial","4",0.295775169107924
"1358",1986,"3","pinn","SSL","aerial","4",0.267829219318307
"1359",1987,"3","pinn","SSL","aerial","4",0.278174926021216
"1360",1988,"3","pinn","SSL","aerial","4",0.265578718351653
"1361",1989,"3","pinn","SSL","aerial","4",0.272162860970555
"1362",1990,"3","pinn","SSL","aerial","4",0.266863868510535
"1363",1991,"3","pinn","SSL","aerial","4",0.274986361469695
"1364",1992,"3","pinn","SSL","aerial","4",0.27436865511856
"1365",1993,"3","pinn","SSL","aerial","4",0.261948314619711
"1366",1994,"3","pinn","SSL","aerial","4",0.299616135326511
"1367",1995,"3","pinn","SSL","aerial","4",0.302634958454336
"1368",1996,"3","pinn","SSL","aerial","4",0.159271084748594
"1369",1997,"3","pinn","SSL","aerial","4",0.281005707740824
"1370",1998,"3","pinn","SSL","aerial","4",0.286984645215109
"1371",1999,"3","pinn","SSL","aerial","4",0.256395620407949
"1372",2000,"3","pinn","SSL","aerial","4",NA
"1373",2001,"3","pinn","SSL","aerial","4",NA
"1374",2002,"3","pinn","SSL","aerial","4",0.403371399615664
"1375",2003,"3","pinn","SSL","aerial","4",NA
"1376",2004,"3","pinn","SSL","aerial","4",0.286370636483893
"1377",2005,"3","pinn","SSL","aerial","4",NA
"1378",2006,"3","pinn","SSL","aerial","4",NA
"1379",2007,"3","pinn","SSL","aerial","4",NA
"1380",2008,"3","pinn","SSL","aerial","4",NA
"1381",2009,"3","pinn","SSL","aerial","4",0.263100472513319
"1382",2010,"3","pinn","SSL","aerial","4",NA
"1383",1957,"3","pinn","SSL","aerial","4",NA
"1384",1958,"3","pinn","SSL","aerial","4",NA
"1385",1959,"3","pinn","SSL","aerial","4",NA
"1386",1960,"3","pinn","SSL","aerial","4",NA
"1387",1961,"3","pinn","SSL","aerial","4",NA
"1388",1962,"3","pinn","SSL","aerial","4",NA
"1389",1963,"3","pinn","SSL","aerial","4",NA
"1390",1964,"3","pinn","SSL","aerial","4",NA
"1391",1965,"3","pinn","SSL","aerial","4",NA
"1392",1966,"3","pinn","SSL","aerial","4",NA
"1393",1967,"3","pinn","SSL","aerial","4",NA
"1394",1968,"3","pinn","SSL","aerial","4",NA
"1395",1969,"3","pinn","SSL","aerial","4",NA
"1396",1970,"3","pinn","SSL","aerial","4",NA
"1397",1971,"3","pinn","SSL","aerial","4",NA
"1398",1972,"3","pinn","SSL","aerial","4",NA
"1399",1973,"3","pinn","SSL","aerial","4",NA
"1400",1974,"3","pinn","SSL","aerial","4",NA
"1401",1975,"3","pinn","SSL","aerial","4",NA
"1402",1976,"3","pinn","SSL","aerial","4",NA
"1403",1977,"3","pinn","SSL","aerial","4",NA
"1404",1978,"3","pinn","SSL","aerial","4",NA
"1405",1979,"3","pinn","SSL","aerial","4",0.271655108935247
"1406",1980,"3","pinn","SSL","aerial","4",NA
"1407",1981,"3","pinn","SSL","aerial","4",0.279209382098291
"1408",1982,"3","pinn","SSL","aerial","4",NA
"1409",1983,"3","pinn","SSL","aerial","4",0.255667589904706
"1410",1984,"3","pinn","SSL","aerial","4",0.280859665990008
"1411",1985,"3","pinn","SSL","aerial","4",0.295775169107924
"1412",1986,"3","pinn","SSL","aerial","4",0.267829219318307
"1413",1987,"3","pinn","SSL","aerial","4",0.278174926021216
"1414",1988,"3","pinn","SSL","aerial","4",0.265578718351654
"1415",1989,"3","pinn","SSL","aerial","4",0.272162860970555
"1416",1990,"3","pinn","SSL","aerial","4",0.266863868510535
"1417",1991,"3","pinn","SSL","aerial","4",0.274986361469696
"1418",1992,"3","pinn","SSL","aerial","4",0.27436865511856
"1419",1993,"3","pinn","SSL","aerial","4",0.261948314619711
"1420",1994,"3","pinn","SSL","aerial","4",0.299616135326511
"1421",1995,"3","pinn","SSL","aerial","4",0.302634958454336
"1422",1996,"3","pinn","SSL","aerial","4",0.159271084748594
"1423",1997,"3","pinn","SSL","aerial","4",0.281005707740824
"1424",1998,"3","pinn","SSL","aerial","4",0.286984645215109
"1425",1999,"3","pinn","SSL","aerial","4",0.256395620407949
"1426",2000,"3","pinn","SSL","aerial","4",NA
"1427",2001,"3","pinn","SSL","aerial","4",NA
"1428",2002,"3","pinn","SSL","aerial","4",0.403371399615664
"1429",2003,"3","pinn","SSL","aerial","4",NA
"1430",2004,"3","pinn","SSL","aerial","4",0.286370636483893
"1431",2005,"3","pinn","SSL","aerial","4",NA
"1432",2006,"3","pinn","SSL","aerial","4",NA
"1433",2007,"3","pinn","SSL","aerial","4",NA
"1434",2008,"3","pinn","SSL","aerial","4",NA
"1435",2009,"3","pinn","SSL","aerial","4",0.263100472513319
"1436",2010,"3","pinn","SSL","aerial","4",NA
"1437",1957,"3","pinn","SSL","aerial","4",NA
"1438",1958,"3","pinn","SSL","aerial","4",NA
"1439",1959,"3","pinn","SSL","aerial","4",NA
"1440",1960,"3","pinn","SSL","aerial","4",NA
"1441",1961,"3","pinn","SSL","aerial","4",NA
"1442",1962,"3","pinn","SSL","aerial","4",NA
"1443",1963,"3","pinn","SSL","aerial","4",NA
"1444",1964,"3","pinn","SSL","aerial","4",NA
"1445",1965,"3","pinn","SSL","aerial","4",NA
"1446",1966,"3","pinn","SSL","aerial","4",NA
"1447",1967,"3","pinn","SSL","aerial","4",NA
"1448",1968,"3","pinn","SSL","aerial","4",NA
"1449",1969,"3","pinn","SSL","aerial","4",NA
"1450",1970,"3","pinn","SSL","aerial","4",NA
"1451",1971,"3","pinn","SSL","aerial","4",NA
"1452",1972,"3","pinn","SSL","aerial","4",NA
"1453",1973,"3","pinn","SSL","aerial","4",NA
"1454",1974,"3","pinn","SSL","aerial","4",NA
"1455",1975,"3","pinn","SSL","aerial","4",NA
"1456",1976,"3","pinn","SSL","aerial","4",NA
"1457",1977,"3","pinn","SSL","aerial","4",NA
"1458",1978,"3","pinn","SSL","aerial","4",NA
"1459",1979,"3","pinn","SSL","aerial","4",0.271655108935247
"1460",1980,"3","pinn","SSL","aerial","4",NA
"1461",1981,"3","pinn","SSL","aerial","4",0.279209382098291
"1462",1982,"3","pinn","SSL","aerial","4",NA
"1463",1983,"3","pinn","SSL","aerial","4",0.255667589904706
"1464",1984,"3","pinn","SSL","aerial","4",0.280859665990008
"1465",1985,"3","pinn","SSL","aerial","4",0.295775169107924
"1466",1986,"3","pinn","SSL","aerial","4",0.267829219318306
"1467",1987,"3","pinn","SSL","aerial","4",0.278174926021216
"1468",1988,"3","pinn","SSL","aerial","4",0.265578718351654
"1469",1989,"3","pinn","SSL","aerial","4",0.272162860970555
"1470",1990,"3","pinn","SSL","aerial","4",0.266863868510534
"1471",1991,"3","pinn","SSL","aerial","4",0.274986361469695
"1472",1992,"3","pinn","SSL","aerial","4",0.27436865511856
"1473",1993,"3","pinn","SSL","aerial","4",0.261948314619711
"1474",1994,"3","pinn","SSL","aerial","4",0.299616135326511
"1475",1995,"3","pinn","SSL","aerial","4",0.302634958454336
"1476",1996,"3","pinn","SSL","aerial","4",0.159271084748594
"1477",1997,"3","pinn","SSL","aerial","4",0.281005707740824
"1478",1998,"3","pinn","SSL","aerial","4",0.286984645215109
"1479",1999,"3","pinn","SSL","aerial","4",0.256395620407949
"1480",2000,"3","pinn","SSL","aerial","4",NA
"1481",2001,"3","pinn","SSL","aerial","4",NA
"1482",2002,"3","pinn","SSL","aerial","4",0.403371399615664
"1483",2003,"3","pinn","SSL","aerial","4",NA
"1484",2004,"3","pinn","SSL","aerial","4",0.286370636483893
"1485",2005,"3","pinn","SSL","aerial","4",NA
"1486",2006,"3","pinn","SSL","aerial","4",NA
"1487",2007,"3","pinn","SSL","aerial","4",NA
"1488",2008,"3","pinn","SSL","aerial","4",NA
"1489",2009,"3","pinn","SSL","aerial","4",0.263100472513319
"1490",2010,"3","pinn","SSL","aerial","4",NA
"1491",2011,"3","pinn","SSL","aerial","4",0.280329972491056
"1492",2012,"3","pinn","SSL","aerial","4",NA
"1493",2013,"3","pinn","SSL","aerial","4",NA
"1494",2014,"3","pinn","SSL","aerial","4",NA
"1495",1957,"4","rec4",NA,NA,"0",NA
"1496",1958,"4","rec4",NA,NA,"0",NA
"1497",1959,"4","rec4",NA,NA,"0",NA
"1498",1960,"4","rec4",NA,NA,"0",NA
"1499",1961,"4","rec4",NA,NA,"0",NA
"1500",1962,"4","rec4",NA,NA,"0",NA
"1501",1963,"4","rec4",NA,NA,"0",NA
"1502",1964,"4","rec4",NA,NA,"0",NA
"1503",1965,"4","rec4",NA,NA,"0",NA
"1504",1966,"4","rec4",NA,NA,"0",NA
"1505",1967,"4","rec4",NA,NA,"0",NA
"1506",1968,"4","rec4",NA,NA,"0",NA
"1507",1969,"4","rec4",NA,NA,"0",NA
"1508",1970,"4","rec4",NA,NA,"0",NA
"1509",1971,"4","rec4",NA,NA,"0",NA
"1510",1972,"4","rec4",NA,NA,"0",NA
"1511",1973,"4","rec4",NA,NA,"0",NA
"1512",1974,"4","rec4",NA,NA,"0",NA
"1513",1975,"4","rec4",NA,NA,"0",NA
"1514",1976,"4","rec4",NA,NA,"0",NA
"1515",1977,"4","rec4",NA,NA,"0",NA
"1516",1978,"4","rec4",NA,NA,"0",NA
"1517",1979,"4","rec4",NA,NA,"0",NA
"1518",1980,"4","rec4",NA,NA,"0",NA
"1519",1981,"4","rec4",NA,NA,"0",NA
"1520",1982,"4","rec4",NA,NA,"0",NA
"1521",1983,"4","rec4",NA,NA,"0",NA
"1522",1984,"4","rec4",NA,NA,"0",NA
"1523",1985,"4","rec4",NA,NA,"0",NA
"1524",1986,"4","rec4",NA,NA,"0",NA
"1525",1987,"4","rec4",NA,NA,"0",NA
"1526",1988,"4","rec4",NA,NA,"0",NA
"1527",1989,"4","rec4",NA,NA,"0",NA
"1528",1990,"4","rec4",NA,NA,"0",NA
"1529",1991,"4","rec4",NA,NA,"0",NA
"1530",1992,"4","rec4",NA,NA,"0",NA
"1531",1993,"4","rec4",NA,NA,"0",NA
"1532",1994,"4","rec4",NA,NA,"0",NA
"1533",1995,"4","rec4",NA,NA,"0",NA
"1534",1996,"4","rec4",NA,NA,"0",NA
"1535",1997,"4","rec4",NA,NA,"0",NA
"1536",1998,"4","rec4",NA,NA,"0",0.319761521798953
"1537",1999,"4","rec4",NA,NA,"0",0.274291379672163
"1538",2000,"4","rec4",NA,NA,"0",0.316746525074939
"1539",2001,"4","rec4",NA,NA,"0",0.258202941143259
"1540",2002,"4","rec4",NA,NA,"0",0.241883550548147
"1541",2003,"4","rec4",NA,NA,"0",0.286498564134316
"1542",2004,"4","rec4",NA,NA,"0",0.190396177226605
