"","yr","model","var","spp","scale","offset","coeff"
"3553",1967,"3","pinn","SSL","aerial","4",NA
"3554",1968,"3","pinn","SSL","aerial","4",NA
"3555",1969,"3","pinn","SSL","aerial","4",NA
"3556",1970,"3","pinn","SSL","aerial","4",NA
"3557",1971,"3","pinn","SSL","aerial","4",NA
"3558",1972,"3","pinn","SSL","aerial","4",NA
"3559",1973,"3","pinn","SSL","aerial","4",NA
"3560",1974,"3","pinn","SSL","aerial","4",NA
"3561",1975,"3","pinn","SSL","aerial","4",NA
"3562",1976,"3","pinn","SSL","aerial","4",NA
"3563",1977,"3","pinn","SSL","aerial","4",NA
"3564",1978,"3","pinn","SSL","aerial","4",NA
"3565",1979,"3","pinn","SSL","aerial","4",0.143165573489583
"3566",1980,"3","pinn","SSL","aerial","4",NA
"3567",1981,"3","pinn","SSL","aerial","4",0.169109889187366
"3568",1982,"3","pinn","SSL","aerial","4",NA
"3569",1983,"3","pinn","SSL","aerial","4",0.145703853188144
"3570",1984,"3","pinn","SSL","aerial","4",0.142058695017978
"3571",1985,"3","pinn","SSL","aerial","4",0.145460914963865
"3572",1986,"3","pinn","SSL","aerial","4",0.13639533547367
"3573",1987,"3","pinn","SSL","aerial","4",0.178012059914906
"3574",1988,"3","pinn","SSL","aerial","4",0.172483280726279
"3575",1989,"3","pinn","SSL","aerial","4",0.173103885623831
"3576",1990,"3","pinn","SSL","aerial","4",0.12545239266763
"3577",1991,"3","pinn","SSL","aerial","4",0.169524859239516
"3578",1992,"3","pinn","SSL","aerial","4",0.179066914590438
"3579",1993,"3","pinn","SSL","aerial","4",0.188750316388115
"3580",1994,"3","pinn","SSL","aerial","4",0.16397260327075
"3581",1995,"3","pinn","SSL","aerial","4",0.112707155516848
"3582",1996,"3","pinn","SSL","aerial","4",0.174887367584107
"3583",1997,"3","pinn","SSL","aerial","4",0.162853998508573
"3584",1998,"3","pinn","SSL","aerial","4",0.213150044057936
"3585",1999,"3","pinn","SSL","aerial","4",0.0866995910012499
"3586",2000,"3","pinn","SSL","aerial","4",NA
"3587",2001,"3","pinn","SSL","aerial","4",NA
"3588",2002,"3","pinn","SSL","aerial","4",0.0748623366518272
"3589",2003,"3","pinn","SSL","aerial","4",NA
"3590",2004,"3","pinn","SSL","aerial","4",0.190361191656702
"3591",2005,"3","pinn","SSL","aerial","4",NA
"3592",2006,"3","pinn","SSL","aerial","4",NA
"3593",2007,"3","pinn","SSL","aerial","4",NA
"3594",2008,"3","pinn","SSL","aerial","4",NA
"3595",2009,"3","pinn","SSL","aerial","4",0.159738252469966
"3596",2010,"3","pinn","SSL","aerial","4",NA
"3597",2011,"3","pinn","SSL","aerial","4",0.131130007221905
"3598",2012,"3","pinn","SSL","aerial","4",NA
"3599",2013,"3","pinn","SSL","aerial","4",NA
"3600",2014,"3","pinn","SSL","aerial","4",NA
"3601",1954,"3","pinn","SSL","aerial","4",NA
"3602",1955,"3","pinn","SSL","aerial","4",NA
"3603",1956,"3","pinn","SSL","aerial","4",NA
"3604",1957,"3","pinn","SSL","aerial","4",NA
"3605",1958,"3","pinn","SSL","aerial","4",NA
"3606",1959,"3","pinn","SSL","aerial","4",NA
"3607",1960,"3","pinn","SSL","aerial","4",NA
"3608",1961,"3","pinn","SSL","aerial","4",NA
"3609",1962,"3","pinn","SSL","aerial","4",NA
"3610",1963,"3","pinn","SSL","aerial","4",NA
"3611",1964,"3","pinn","SSL","aerial","4",NA
"3612",1965,"3","pinn","SSL","aerial","4",NA
"3613",1966,"3","pinn","SSL","aerial","4",NA
"3614",1967,"3","pinn","SSL","aerial","4",NA
"3615",1968,"3","pinn","SSL","aerial","4",NA
"3616",1969,"3","pinn","SSL","aerial","4",NA
"3617",1970,"3","pinn","SSL","aerial","4",NA
"3618",1971,"3","pinn","SSL","aerial","4",NA
"3619",1972,"3","pinn","SSL","aerial","4",NA
"3620",1973,"3","pinn","SSL","aerial","4",NA
"3621",1974,"3","pinn","SSL","aerial","4",NA
"3622",1975,"3","pinn","SSL","aerial","4",NA
"3623",1976,"3","pinn","SSL","aerial","4",NA
"3624",1977,"3","pinn","SSL","aerial","4",NA
"3625",1978,"3","pinn","SSL","aerial","4",NA
"3626",1979,"3","pinn","SSL","aerial","4",0.13311554781309
"3627",1980,"3","pinn","SSL","aerial","4",NA
"3628",1981,"3","pinn","SSL","aerial","4",0.154119304005042
"3629",1982,"3","pinn","SSL","aerial","4",NA
"3630",1983,"3","pinn","SSL","aerial","4",0.161634288221597
"3631",1984,"3","pinn","SSL","aerial","4",0.141287788520783
"3632",1985,"3","pinn","SSL","aerial","4",0.177835906325014
"3633",1986,"3","pinn","SSL","aerial","4",0.163250265030364
"3634",1987,"3","pinn","SSL","aerial","4",0.206541485088009
"3635",1988,"3","pinn","SSL","aerial","4",0.179983158979503
"3636",1989,"3","pinn","SSL","aerial","4",0.175463096864593
"3637",1990,"3","pinn","SSL","aerial","4",0.147307007239646
"3638",1991,"3","pinn","SSL","aerial","4",0.172331978117513
"3639",1992,"3","pinn","SSL","aerial","4",0.207607908145082
"3640",1993,"3","pinn","SSL","aerial","4",0.191304887270452
"3641",1994,"3","pinn","SSL","aerial","4",0.156302179296051
"3642",1995,"3","pinn","SSL","aerial","4",0.101460316785892
"3643",1996,"3","pinn","SSL","aerial","4",0.176065849424505
"3644",1997,"3","pinn","SSL","aerial","4",0.156691052094065
"3645",1998,"3","pinn","SSL","aerial","4",0.18108304271144
"3646",1999,"3","pinn","SSL","aerial","4",0.0670677963354902
"3647",2000,"3","pinn","SSL","aerial","4",NA
"3648",2001,"3","pinn","SSL","aerial","4",NA
"3649",2002,"3","pinn","SSL","aerial","4",0.084182434160877
"3650",2003,"3","pinn","SSL","aerial","4",NA
"3651",2004,"3","pinn","SSL","aerial","4",0.193062905980628
"3652",2005,"3","pinn","SSL","aerial","4",NA
"3653",2006,"3","pinn","SSL","aerial","4",NA
"3654",2007,"3","pinn","SSL","aerial","4",NA
"3655",2008,"3","pinn","SSL","aerial","4",NA
"3656",2009,"3","pinn","SSL","aerial","4",0.163539586574022
"3657",2010,"3","pinn","SSL","aerial","4",NA
"3658",2011,"3","pinn","SSL","aerial","4",0.160112052434741
"3659",2012,"3","pinn","SSL","aerial","4",NA
"3660",2013,"3","pinn","SSL","aerial","4",NA
"3661",2014,"3","pinn","SSL","aerial","4",0.18507137732452
"3662",NA,"3","pinn","SSL","aerial","4",NA
"3663",NA,"3","pinn","SSL","aerial","4",NA
"3664",NA,"3","pinn","SSL","aerial","4",NA
"3665",NA,"3","pinn","SSL","aerial","4",NA
"3666",NA,"3","pinn","SSL","aerial","4",NA
"3667",NA,"3","pinn","SSL","aerial","4",NA
"3668",NA,"3","pinn","SSL","aerial","4",NA
"3669",1959,"3","pinn","SSL","aerial","4",NA
"3670",1960,"3","pinn","SSL","aerial","4",NA
"3671",1961,"3","pinn","SSL","aerial","4",NA
"3672",1962,"3","pinn","SSL","aerial","4",NA
"3673",1963,"3","pinn","SSL","aerial","4",NA
"3674",1964,"3","pinn","SSL","aerial","4",NA
"3675",1965,"3","pinn","SSL","aerial","4",NA
"3676",1966,"3","pinn","SSL","aerial","4",NA
"3677",1967,"3","pinn","SSL","aerial","4",NA
"3678",1968,"3","pinn","SSL","aerial","4",NA
"3679",1969,"3","pinn","SSL","aerial","4",NA
"3680",1970,"3","pinn","SSL","aerial","4",NA
"3681",1971,"3","pinn","SSL","aerial","4",NA
"3682",1972,"3","pinn","SSL","aerial","4",NA
"3683",1973,"3","pinn","SSL","aerial","4",NA
"3684",1974,"3","pinn","SSL","aerial","4",NA
"3685",1975,"3","pinn","SSL","aerial","4",NA
"3686",1976,"3","pinn","SSL","aerial","4",NA
"3687",1977,"3","pinn","SSL","aerial","4",NA
"3688",1978,"3","pinn","SSL","aerial","4",NA
"3689",1979,"3","pinn","SSL","aerial","4",0.139327665649101
"3690",1980,"3","pinn","SSL","aerial","4",NA
"3691",1981,"3","pinn","SSL","aerial","4",0.168469148130738
"3692",1982,"3","pinn","SSL","aerial","4",NA
"3693",1983,"3","pinn","SSL","aerial","4",0.151969545148104
"3694",1984,"3","pinn","SSL","aerial","4",0.139946008037168
"3695",1985,"3","pinn","SSL","aerial","4",0.146544326177391
"3696",1986,"3","pinn","SSL","aerial","4",0.13527070508534
"3697",1987,"3","pinn","SSL","aerial","4",0.1848638210481
"3698",1988,"3","pinn","SSL","aerial","4",0.17822546427368
"3699",1989,"3","pinn","SSL","aerial","4",0.172136529616794
"3700",1990,"3","pinn","SSL","aerial","4",0.125021708448627
"3701",1991,"3","pinn","SSL","aerial","4",0.165850440931737
"3702",1992,"3","pinn","SSL","aerial","4",0.174187046618474
"3703",1993,"3","pinn","SSL","aerial","4",0.193325923748287
"3704",1994,"3","pinn","SSL","aerial","4",0.160446392050099
"3705",1995,"3","pinn","SSL","aerial","4",0.116567420979887
"3706",1996,"3","pinn","SSL","aerial","4",0.169070948310201
"3707",1997,"3","pinn","SSL","aerial","4",0.158705609517312
"3708",1998,"3","pinn","SSL","aerial","4",0.200256714693094
"3709",1999,"3","pinn","SSL","aerial","4",0.0860774277165706
"3710",2000,"3","pinn","SSL","aerial","4",NA
"3711",2001,"3","pinn","SSL","aerial","4",NA
"3712",2002,"3","pinn","SSL","aerial","4",0.0724279046025313
"3713",2003,"3","pinn","SSL","aerial","4",NA
"3714",2004,"3","pinn","SSL","aerial","4",0.179274331060549
"3715",2005,"3","pinn","SSL","aerial","4",NA
"3716",2006,"3","pinn","SSL","aerial","4",NA
"3717",2007,"3","pinn","SSL","aerial","4",NA
"3718",2008,"3","pinn","SSL","aerial","4",NA
"3719",2009,"3","pinn","SSL","aerial","4",0.159130525664662
"3720",2010,"3","pinn","SSL","aerial","4",NA
"3721",2011,"3","pinn","SSL","aerial","4",0.132162434593821
"3722",2012,"3","pinn","SSL","aerial","4",NA
"3723",2013,"3","pinn","SSL","aerial","4",NA
"3724",2014,"3","pinn","SSL","aerial","4",0.14215062962961
"3725",NA,"3","pinn","SSL","aerial","4",NA
"3726",NA,"3","pinn","SSL","aerial","4",NA
"3727",NA,"3","pinn","SSL","aerial","4",NA
"3728",NA,"3","pinn","SSL","aerial","4",NA
"3729",1963,"3","pinn","SSL","aerial","4",NA
"3730",1964,"3","pinn","SSL","aerial","4",NA
"3731",1965,"3","pinn","SSL","aerial","4",NA
"3732",1966,"3","pinn","SSL","aerial","4",NA
"3733",1967,"3","pinn","SSL","aerial","4",NA
"3734",1968,"3","pinn","SSL","aerial","4",NA
"3735",1969,"3","pinn","SSL","aerial","4",NA
"3736",1970,"3","pinn","SSL","aerial","4",NA
"3737",1971,"3","pinn","SSL","aerial","4",NA
"3738",1972,"3","pinn","SSL","aerial","4",NA
"3739",1973,"3","pinn","SSL","aerial","4",NA
"3740",1974,"3","pinn","SSL","aerial","4",NA
"3741",1975,"3","pinn","SSL","aerial","4",NA
"3742",1976,"3","pinn","SSL","aerial","4",NA
"3743",1977,"3","pinn","SSL","aerial","4",NA
"3744",1978,"3","pinn","SSL","aerial","4",NA
"3745",1979,"3","pinn","SSL","aerial","4",0.131976408118575
"3746",1980,"3","pinn","SSL","aerial","4",NA
"3747",1981,"3","pinn","SSL","aerial","4",0.155768276035144
"3748",1982,"3","pinn","SSL","aerial","4",NA
"3749",1983,"3","pinn","SSL","aerial","4",0.131291253277706
"3750",1984,"3","pinn","SSL","aerial","4",0.129291752028477
"3751",1985,"3","pinn","SSL","aerial","4",0.139062240281178
"3752",1986,"3","pinn","SSL","aerial","4",0.161368474575733
"3753",1987,"3","pinn","SSL","aerial","4",0.200523699083006
"3754",1988,"3","pinn","SSL","aerial","4",0.17535142231027
"3755",1989,"3","pinn","SSL","aerial","4",0.168463777610043
"3756",1990,"3","pinn","SSL","aerial","4",0.13454171353809
"3757",1991,"3","pinn","SSL","aerial","4",0.181847678603265
"3758",1992,"3","pinn","SSL","aerial","4",0.218103375407631
"3759",1993,"3","pinn","SSL","aerial","4",0.192946187720798
"3760",1994,"3","pinn","SSL","aerial","4",0.175284669823757
"3761",1995,"3","pinn","SSL","aerial","4",0.105359671223977
"3762",1996,"3","pinn","SSL","aerial","4",0.181287482706553
"3763",1997,"3","pinn","SSL","aerial","4",0.159529666347729
"3764",1998,"3","pinn","SSL","aerial","4",0.199998683553451
"3765",1999,"3","pinn","SSL","aerial","4",0.071140382275841
"3766",2000,"3","pinn","SSL","aerial","4",NA
"3767",2001,"3","pinn","SSL","aerial","4",NA
"3768",2002,"3","pinn","SSL","aerial","4",0.0683861687215957
"3769",2003,"3","pinn","SSL","aerial","4",NA
"3770",2004,"3","pinn","SSL","aerial","4",0.206239991340382
"3771",2005,"3","pinn","SSL","aerial","4",NA
"3772",2006,"3","pinn","SSL","aerial","4",NA
"3773",2007,"3","pinn","SSL","aerial","4",NA
"3774",2008,"3","pinn","SSL","aerial","4",NA
"3775",2009,"3","pinn","SSL","aerial","4",0.190291001992753
"3776",2010,"3","pinn","SSL","aerial","4",NA
"3777",2011,"3","pinn","SSL","aerial","4",0.16517128339329
"3778",2012,"3","pinn","SSL","aerial","4",NA
"3779",2013,"3","pinn","SSL","aerial","4",NA
"3780",2014,"3","pinn","SSL","aerial","4",NA
"3781",1953,"4","rec4",NA,NA,"0",NA
"3782",1954,"4","rec4",NA,NA,"0",NA
"3783",1955,"4","rec4",NA,NA,"0",NA
"3784",1956,"4","rec4",NA,NA,"0",NA
"3785",1957,"4","rec4",NA,NA,"0",NA
"3786",1958,"4","rec4",NA,NA,"0",NA
"3787",1959,"4","rec4",NA,NA,"0",NA
"3788",1960,"4","rec4",NA,NA,"0",NA
"3789",1961,"4","rec4",NA,NA,"0",NA
"3790",1962,"4","rec4",NA,NA,"0",NA
"3791",1963,"4","rec4",NA,NA,"0",NA
"3792",1964,"4","rec4",NA,NA,"0",NA
"3793",1965,"4","rec4",NA,NA,"0",NA
"3794",1966,"4","rec4",NA,NA,"0",NA
"3795",1967,"4","rec4",NA,NA,"0",NA
"3796",1968,"4","rec4",NA,NA,"0",NA
"3797",1969,"4","rec4",NA,NA,"0",NA
"3798",1970,"4","rec4",NA,NA,"0",NA
"3799",1971,"4","rec4",NA,NA,"0",NA
"3800",1972,"4","rec4",NA,NA,"0",NA
"3801",1973,"4","rec4",NA,NA,"0",NA
"3802",1974,"4","rec4",NA,NA,"0",NA
"3803",1975,"4","rec4",NA,NA,"0",NA
"3804",1976,"4","rec4",NA,NA,"0",NA
"3805",1977,"4","rec4",NA,NA,"0",NA
"3806",1978,"4","rec4",NA,NA,"0",NA
"3807",1979,"4","rec4",NA,NA,"0",NA
"3808",1980,"4","rec4",NA,NA,"0",NA
"3809",1981,"4","rec4",NA,NA,"0",NA
"3810",1982,"4","rec4",NA,NA,"0",NA
"3811",1983,"4","rec4",NA,NA,"0",NA
"3812",1984,"4","rec4",NA,NA,"0",NA
"3813",1985,"4","rec4",NA,NA,"0",NA
"3814",1986,"4","rec4",NA,NA,"0",NA
"3815",1987,"4","rec4",NA,NA,"0",NA
"3816",1988,"4","rec4",NA,NA,"0",NA
"3817",1989,"4","rec4",NA,NA,"0",NA
"3818",1990,"4","rec4",NA,NA,"0",NA
"3819",1991,"4","rec4",NA,NA,"0",NA
"3820",1992,"4","rec4",NA,NA,"0",NA
"3821",1993,"4","rec4",NA,NA,"0",NA
"3822",1994,"4","rec4",NA,NA,"0",NA
"3823",1995,"4","rec4",NA,NA,"0",NA
"3824",1996,"4","rec4",NA,NA,"0",NA
"3825",1997,"4","rec4",NA,NA,"0",NA
"3826",1998,"4","rec4",NA,NA,"0",0.319888396600343
"3827",1999,"4","rec4",NA,NA,"0",0.322534516294516
"3828",2000,"4","rec4",NA,NA,"0",0.321559116834247
"3829",2001,"4","rec4",NA,NA,"0",0.311619979547915
"3830",2002,"4","rec4",NA,NA,"0",0.340813178900531
"3831",2003,"4","rec4",NA,NA,"0",0.327476148381539
"3832",2004,"4","rec4",NA,NA,"0",0.401655530493006
"3833",2005,"4","rec4",NA,NA,"0",0.404735505166263
"3834",2006,"4","rec4",NA,NA,"0",0.298390308927229
"3835",2007,"4","rec4",NA,NA,"0",0.29373267787897
"3836",2008,"4","rec4",NA,NA,"0",0.302067398654242
"3837",2009,"4","rec4",NA,NA,"0",0.286324982297766
"3838",2010,"4","rec4",NA,NA,"0",0.218559325890305
"3839",2011,"4","rec4",NA,NA,"0",0.175554583739163
"3840",2012,"4","rec4",NA,NA,"0",0.347403560736888
"3841",2013,"4","rec4",NA,NA,"0",0.327467659733218
"3842",2014,"4","rec4",NA,NA,"0",NA
"3843",1959,"4","rec4",NA,NA,"0",NA
"3844",1960,"4","rec4",NA,NA,"0",NA
"3845",1961,"4","rec4",NA,NA,"0",NA
"3846",1962,"4","rec4",NA,NA,"0",NA
"3847",1963,"4","rec4",NA,NA,"0",NA
"3848",1964,"4","rec4",NA,NA,"0",NA
"3849",1965,"4","rec4",NA,NA,"0",NA
"3850",1966,"4","rec4",NA,NA,"0",NA
"3851",1967,"4","rec4",NA,NA,"0",NA
"3852",1968,"4","rec4",NA,NA,"0",NA
"3853",1969,"4","rec4",NA,NA,"0",NA
"3854",1970,"4","rec4",NA,NA,"0",NA
"3855",1971,"4","rec4",NA,NA,"0",NA
"3856",1972,"4","rec4",NA,NA,"0",NA
"3857",1973,"4","rec4",NA,NA,"0",NA
"3858",1974,"4","rec4",NA,NA,"0",NA
"3859",1975,"4","rec4",NA,NA,"0",NA
"3860",1976,"4","rec4",NA,NA,"0",NA
"3861",1977,"4","rec4",NA,NA,"0",NA
"3862",1978,"4","rec4",NA,NA,"0",NA
"3863",1979,"4","rec4",NA,NA,"0",NA
"3864",1980,"4","rec4",NA,NA,"0",NA
"3865",1981,"4","rec4",NA,NA,"0",NA
"3866",1982,"4","rec4",NA,NA,"0",NA
"3867",1983,"4","rec4",NA,NA,"0",NA
"3868",1984,"4","rec4",NA,NA,"0",NA
"3869",1985,"4","rec4",NA,NA,"0",NA
"3870",1986,"4","rec4",NA,NA,"0",NA
"3871",1987,"4","rec4",NA,NA,"0",NA
"3872",1988,"4","rec4",NA,NA,"0",NA
"3873",1989,"4","rec4",NA,NA,"0",NA
"3874",1990,"4","rec4",NA,NA,"0",NA
"3875",1991,"4","rec4",NA,NA,"0",NA
"3876",1992,"4","rec4",NA,NA,"0",NA
"3877",1993,"4","rec4",NA,NA,"0",NA
"3878",1994,"4","rec4",NA,NA,"0",NA
"3879",1995,"4","rec4",NA,NA,"0",NA
"3880",1996,"4","rec4",NA,NA,"0",NA
"3881",1997,"4","rec4",NA,NA,"0",NA
"3882",1998,"4","rec4",NA,NA,"0",0.312393505533958
"3883",1999,"4","rec4",NA,NA,"0",0.315018195249645
"3884",2000,"4","rec4",NA,NA,"0",0.316654447794114
"3885",2001,"4","rec4",NA,NA,"0",0.317013229737585
"3886",2002,"4","rec4",NA,NA,"0",0.332975794171874
"3887",2003,"4","rec4",NA,NA,"0",0.325581908500261
"3888",2004,"4","rec4",NA,NA,"0",0.309838614754283
"3889",2005,"4","rec4",NA,NA,"0",0.380959459042848
"3890",2006,"4","rec4",NA,NA,"0",0.302983829882286
"3891",2007,"4","rec4",NA,NA,"0",0.275802783122849
"3892",2008,"4","rec4",NA,NA,"0",0.236346803806609
"3893",2009,"4","rec4",NA,NA,"0",0.324497597317382
"3894",2010,"4","rec4",NA,NA,"0",0.144867937391869
"3895",2011,"4","rec4",NA,NA,"0",0.155864575203361
"3896",2012,"4","rec4",NA,NA,"0",0.33678565918553
"3897",2013,"4","rec4",NA,NA,"0",0.303198621552103
"3898",2014,"4","rec4",NA,NA,"0",NA
"3899",1949,"4","rec4",NA,NA,"0",NA
"3900",1950,"4","rec4",NA,NA,"0",NA
"3901",1951,"4","rec4",NA,NA,"0",NA
"3902",1952,"4","rec4",NA,NA,"0",NA
"3903",1953,"4","rec4",NA,NA,"0",NA
"3904",1954,"4","rec4",NA,NA,"0",NA
"3905",1955,"4","rec4",NA,NA,"0",NA
"3906",1956,"4","rec4",NA,NA,"0",NA
"3907",1957,"4","rec4",NA,NA,"0",NA
"3908",1958,"4","rec4",NA,NA,"0",NA
"3909",1959,"4","rec4",NA,NA,"0",NA
"3910",1960,"4","rec4",NA,NA,"0",NA
"3911",1961,"4","rec4",NA,NA,"0",NA
"3912",1962,"4","rec4",NA,NA,"0",NA
"3913",1963,"4","rec4",NA,NA,"0",NA
"3914",1964,"4","rec4",NA,NA,"0",NA
"3915",1965,"4","rec4",NA,NA,"0",NA
"3916",1966,"4","rec4",NA,NA,"0",NA
"3917",1967,"4","rec4",NA,NA,"0",NA
"3918",1968,"4","rec4",NA,NA,"0",NA
"3919",1969,"4","rec4",NA,NA,"0",NA
"3920",1970,"4","rec4",NA,NA,"0",NA
"3921",1971,"4","rec4",NA,NA,"0",NA
"3922",1972,"4","rec4",NA,NA,"0",NA
"3923",1973,"4","rec4",NA,NA,"0",NA
"3924",1974,"4","rec4",NA,NA,"0",NA
"3925",1975,"4","rec4",NA,NA,"0",NA
"3926",1976,"4","rec4",NA,NA,"0",NA
"3927",1977,"4","rec4",NA,NA,"0",NA
"3928",1978,"4","rec4",NA,NA,"0",NA
"3929",1979,"4","rec4",NA,NA,"0",NA
"3930",1980,"4","rec4",NA,NA,"0",NA
"3931",1981,"4","rec4",NA,NA,"0",NA
"3932",1982,"4","rec4",NA,NA,"0",NA
"3933",1983,"4","rec4",NA,NA,"0",NA
"3934",1984,"4","rec4",NA,NA,"0",NA
"3935",1985,"4","rec4",NA,NA,"0",NA
"3936",1986,"4","rec4",NA,NA,"0",NA
"3937",1987,"4","rec4",NA,NA,"0",NA
"3938",1988,"4","rec4",NA,NA,"0",NA
"3939",1989,"4","rec4",NA,NA,"0",NA
"3940",1990,"4","rec4",NA,NA,"0",NA
"3941",1991,"4","rec4",NA,NA,"0",NA
"3942",1992,"4","rec4",NA,NA,"0",NA
"3943",1993,"4","rec4",NA,NA,"0",NA
"3944",1994,"4","rec4",NA,NA,"0",NA
"3945",1995,"4","rec4",NA,NA,"0",NA
"3946",1996,"4","rec4",NA,NA,"0",NA
"3947",1997,"4","rec4",NA,NA,"0",NA
"3948",1998,"4","rec4",NA,NA,"0",0.305747483094958
"3949",1999,"4","rec4",NA,NA,"0",0.332099476790082
"3950",2000,"4","rec4",NA,NA,"0",0.31689783939343
"3951",2001,"4","rec4",NA,NA,"0",0.29824874186233
"3952",2002,"4","rec4",NA,NA,"0",0.27522726348839
"3953",2003,"4","rec4",NA,NA,"0",0.288741412401543
"3954",2004,"4","rec4",NA,NA,"0",0.385066418263002
"3955",2005,"4","rec4",NA,NA,"0",0.391940394441615
"3956",2006,"4","rec4",NA,NA,"0",0.307157137189218
"3957",2007,"4","rec4",NA,NA,"0",0.268573586309208
"3958",2008,"4","rec4",NA,NA,"0",0.162844757822499
"3959",2009,"4","rec4",NA,NA,"0",0.181128313307029
"3960",2010,"4","rec4",NA,NA,"0",0.190369479460481
"3961",2011,"4","rec4",NA,NA,"0",0.19937002626013
"3962",2012,"4","rec4",NA,NA,"0",0.324062485094018
"3963",2013,"4","rec4",NA,NA,"0",0.303377804923209
"3964",2014,"4","rec4",NA,NA,"0",NA
"3965",1959,"4","rec4",NA,NA,"0",NA
"3966",1960,"4","rec4",NA,NA,"0",NA
"3967",1961,"4","rec4",NA,NA,"0",NA
"3968",1962,"4","rec4",NA,NA,"0",NA
"3969",1963,"4","rec4",NA,NA,"0",NA
"3970",1964,"4","rec4",NA,NA,"0",NA
"3971",1965,"4","rec4",NA,NA,"0",NA
"3972",1966,"4","rec4",NA,NA,"0",NA
"3973",1967,"4","rec4",NA,NA,"0",NA
"3974",1968,"4","rec4",NA,NA,"0",NA
"3975",1969,"4","rec4",NA,NA,"0",NA
"3976",1970,"4","rec4",NA,NA,"0",NA
"3977",1971,"4","rec4",NA,NA,"0",NA
"3978",1972,"4","rec4",NA,NA,"0",NA
"3979",1973,"4","rec4",NA,NA,"0",NA
"3980",1974,"4","rec4",NA,NA,"0",NA
"3981",1975,"4","rec4",NA,NA,"0",NA
"3982",1976,"4","rec4",NA,NA,"0",NA
"3983",1977,"4","rec4",NA,NA,"0",NA
"3984",1978,"4","rec4",NA,NA,"0",NA
"3985",1979,"4","rec4",NA,NA,"0",NA
"3986",1980,"4","rec4",NA,NA,"0",NA
"3987",1981,"4","rec4",NA,NA,"0",NA
"3988",1982,"4","rec4",NA,NA,"0",NA
"3989",1983,"4","rec4",NA,NA,"0",NA
"3990",1984,"4","rec4",NA,NA,"0",NA
"3991",1985,"4","rec4",NA,NA,"0",NA
"3992",1986,"4","rec4",NA,NA,"0",NA
"3993",1987,"4","rec4",NA,NA,"0",NA
"3994",1988,"4","rec4",NA,NA,"0",NA
"3995",1989,"4","rec4",NA,NA,"0",NA
"3996",1990,"4","rec4",NA,NA,"0",NA
"3997",1991,"4","rec4",NA,NA,"0",NA
"3998",1992,"4","rec4",NA,NA,"0",NA
"3999",1993,"4","rec4",NA,NA,"0",NA
"4000",1994,"4","rec4",NA,NA,"0",NA
"4001",1995,"4","rec4",NA,NA,"0",NA
"4002",1996,"4","rec4",NA,NA,"0",NA
"4003",1997,"4","rec4",NA,NA,"0",NA
"4004",1998,"4","rec4",NA,NA,"0",0.323701888523433
"4005",1999,"4","rec4",NA,NA,"0",0.322898269531206
"4006",2000,"4","rec4",NA,NA,"0",0.318616399367033
"4007",2001,"4","rec4",NA,NA,"0",0.302232097819728
"4008",2002,"4","rec4",NA,NA,"0",0.314008058711026
"4009",2003,"4","rec4",NA,NA,"0",0.337388225303343
"4010",2004,"4","rec4",NA,NA,"0",0.370449181799364
"4011",2005,"4","rec4",NA,NA,"0",0.401267041562063
"4012",2006,"4","rec4",NA,NA,"0",0.263815302966162
"4013",2007,"4","rec4",NA,NA,"0",0.260815751740873
"4014",2008,"4","rec4",NA,NA,"0",0.197144837732882
"4015",2009,"4","rec4",NA,NA,"0",0.253137454248987
"4016",2010,"4","rec4",NA,NA,"0",0.154987805416135
"4017",2011,"4","rec4",NA,NA,"0",0.141914296238217
"4018",2012,"4","rec4",NA,NA,"0",0.226519204631569
"4019",2013,"4","rec4",NA,NA,"0",0.28688379209709
"4020",2014,"4","rec4",NA,NA,"0",NA
"4021",1954,"4","rec4",NA,NA,"0",NA
"4022",1955,"4","rec4",NA,NA,"0",NA
"4023",1956,"4","rec4",NA,NA,"0",NA
"4024",1957,"4","rec4",NA,NA,"0",NA
"4025",1958,"4","rec4",NA,NA,"0",NA
"4026",1959,"4","rec4",NA,NA,"0",NA
"4027",1960,"4","rec4",NA,NA,"0",NA
"4028",1961,"4","rec4",NA,NA,"0",NA
"4029",1962,"4","rec4",NA,NA,"0",NA
"4030",1963,"4","rec4",NA,NA,"0",NA
"4031",1964,"4","rec4",NA,NA,"0",NA
"4032",1965,"4","rec4",NA,NA,"0",NA
"4033",1966,"4","rec4",NA,NA,"0",NA
"4034",1967,"4","rec4",NA,NA,"0",NA
"4035",1968,"4","rec4",NA,NA,"0",NA
"4036",1969,"4","rec4",NA,NA,"0",NA
"4037",1970,"4","rec4",NA,NA,"0",NA
"4038",1971,"4","rec4",NA,NA,"0",NA
"4039",1972,"4","rec4",NA,NA,"0",NA
"4040",1973,"4","rec4",NA,NA,"0",NA
"4041",1974,"4","rec4",NA,NA,"0",NA
"4042",1975,"4","rec4",NA,NA,"0",NA
"4043",1976,"4","rec4",NA,NA,"0",NA
"4044",1977,"4","rec4",NA,NA,"0",NA
"4045",1978,"4","rec4",NA,NA,"0",NA
"4046",1979,"4","rec4",NA,NA,"0",NA
"4047",1980,"4","rec4",NA,NA,"0",NA
"4048",1981,"4","rec4",NA,NA,"0",NA
"4049",1982,"4","rec4",NA,NA,"0",NA
"4050",1983,"4","rec4",NA,NA,"0",NA
